id_pessoa;numero;tipo
5790;1 (11) 500 555-0184;1
5791;1 (11) 500 555-0180;2
5792;1 (11) 500 555-0168;1
5793;824-555-0115;2
5794;1 (11) 500 555-0167;1
5795;317-555-0116;1
5796;638-555-0180;2
5797;403-555-0189;1
5798;1 (11) 500 555-0125;1
5799;1 (11) 500 555-0128;1
5800;118-555-0173;1
5801;637-555-0121;1
5802;126-555-0120;1
5803;1 (11) 500 555-0164;1
5804;1 (11) 500 555-0113;2
5805;876-555-0174;1
5806;682-555-0114;1
5807;970-555-0114;2
5808;322-555-0111;2
5809;292-555-0173;2
5810;1 (11) 500 555-0139;2
5811;1 (11) 500 555-0142;1
5812;625-555-0186;2
5813;1 (11) 500 555-0186;2
5814;1 (11) 500 555-0111;1
5815;915-555-0172;2
5816;131-555-0124;1
5817;869-555-0169;1
5818;1 (11) 500 555-0117;1
5819;1 (11) 500 555-0137;1
5820;980-555-0166;2
5821;163-555-0159;2
5822;944-555-0110;1
5823;431-555-0163;2
5824;640-555-0153;2
5825;1 (11) 500 555-0117;2
5826;1 (11) 500 555-0152;1
5827;1 (11) 500 555-0161;1
5828;110-555-0111;2
5829;624-555-0194;1
5830;480-555-0162;2
5831;1 (11) 500 555-0131;1
5832;1 (11) 500 555-0116;2
5833;125-555-0141;2
5834;861-555-0126;2
5835;1 (11) 500 555-0141;2
5836;1 (11) 500 555-0158;1
5837;1 (11) 500 555-0144;1
5838;1 (11) 500 555-0152;1
5839;1 (11) 500 555-0187;2
5840;334-555-0131;1
5841;1 (11) 500 555-0111;1
5842;137-555-0149;2
5843;636-555-0111;2
5844;909-555-0167;1
5845;115-555-0124;2
5846;285-555-0183;1
5847;1 (11) 500 555-0126;2
5848;574-555-0191;2
5849;101-555-0111;1
5850;1 (11) 500 555-0122;2
5851;1 (11) 500 555-0110;2
5852;1 (11) 500 555-0186;1
5853;195-555-0181;1
5854;1 (11) 500 555-0187;1
5855;371-555-0169;1
5856;622-555-0136;2
5857;596-555-0113;1
5858;1 (11) 500 555-0191;2
5859;1 (11) 500 555-0140;2
5860;1 (11) 500 555-0127;1
5861;1 (11) 500 555-0112;2
5862;1 (11) 500 555-0157;2
5863;1 (11) 500 555-0116;2
5864;1 (11) 500 555-0125;2
5865;161-555-0156;2
5866;1 (11) 500 555-0141;2
5867;1 (11) 500 555-0177;2
5868;308-555-0168;1
5869;1 (11) 500 555-0123;1
5870;1 (11) 500 555-0115;2
5871;1 (11) 500 555-0140;1
5872;617-555-0150;2
5873;865-555-0127;1
5874;1 (11) 500 555-0194;2
5875;1 (11) 500 555-0118;1
5876;502-555-0188;1
5877;595-555-0135;1
5878;1 (11) 500 555-0132;2
5879;1 (11) 500 555-0179;2
5880;1 (11) 500 555-0167;2
5881;269-555-0133;1
5882;1 (11) 500 555-0193;2
5883;1 (11) 500 555-0124;2
5884;449-555-0168;1
5885;1 (11) 500 555-0183;1
5886;736-555-0111;2
5887;409-555-0142;2
5888;684-555-0119;1
5889;810-555-0112;1
5890;1 (11) 500 555-0189;2
5891;512-555-0128;2
5892;1 (11) 500 555-0191;1
5893;148-555-0130;1
5894;154-555-0176;2
5895;1 (11) 500 555-0156;1
5896;706-555-0161;1
5897;114-555-0158;2
5898;1 (11) 500 555-0159;2
5899;240-555-0159;1
5900;337-555-0173;1
5901;1 (11) 500 555-0171;1
5902;1 (11) 500 555-0143;2
5903;621-555-0181;1
5904;243-555-0137;1
5905;1 (11) 500 555-0114;2
5906;1 (11) 500 555-0134;2
5907;1 (11) 500 555-0121;1
5908;447-555-0164;1
5909;127-555-0153;2
5910;100-555-0155;1
5911;1 (11) 500 555-0135;2
5912;188-555-0159;1
5913;330-555-0193;2
5914;200-555-0143;1
5915;783-555-0162;2
5916;788-555-0115;2
5917;454-555-0116;1
5918;922-555-0134;2
5919;1 (11) 500 555-0184;2
5920;1 (11) 500 555-0138;2
5921;1 (11) 500 555-0144;1
5922;1 (11) 500 555-0191;2
5923;699-555-0198;2
5924;108-555-0126;1
5925;673-555-0165;2
5926;508-555-0111;2
5927;1 (11) 500 555-0112;1
5928;895-555-0151;1
5929;1 (11) 500 555-0113;2
5930;941-555-0190;1
5931;426-555-0175;1
5932;720-555-0114;2
5933;1 (11) 500 555-0115;1
5934;171-555-0176;2
5935;1 (11) 500 555-0193;1
5936;1 (11) 500 555-0119;2
5937;460-555-0156;2
5938;1 (11) 500 555-0166;1
5939;1 (11) 500 555-0180;1
5940;1 (11) 500 555-0123;2
5941;271-555-0191;2
5942;1 (11) 500 555-0173;1
5943;1 (11) 500 555-0169;1
5944;1 (11) 500 555-0182;1
5945;1 (11) 500 555-0165;1
5946;1 (11) 500 555-0153;1
5947;1 (11) 500 555-0114;2
5948;957-555-0196;1
5949;716-555-0157;1
5950;508-555-0156;1
5951;334-555-0173;1
5952;1 (11) 500 555-0167;1
5953;146-555-0160;1
5954;1 (11) 500 555-0172;2
5955;1 (11) 500 555-0145;1
5956;1 (11) 500 555-0156;2
5957;141-555-0126;2
5958;1 (11) 500 555-0126;2
5959;1 (11) 500 555-0117;1
5960;296-555-0181;2
5961;1 (11) 500 555-0119;1
5962;1 (11) 500 555-0131;2
5963;459-555-0188;2
5964;161-555-0172;2
5965;161-555-0119;2
5966;795-555-0137;2
5967;712-555-0192;1
5968;164-555-0161;1
5969;1 (11) 500 555-0150;2
5970;131-555-0124;2
5971;1 (11) 500 555-0112;1
5972;1 (11) 500 555-0137;2
5973;509-555-0189;1
5974;1 (11) 500 555-0163;2
5975;1 (11) 500 555-0166;1
5976;250-555-0110;2
5977;295-555-0171;1
5978;667-555-0117;2
5979;1 (11) 500 555-0120;1
5980;148-555-0190;1
5981;601-555-0110;1
5982;147-555-0121;1
5983;1 (11) 500 555-0115;1
5984;1 (11) 500 555-0116;1
5985;416-555-0128;2
5986;1 (11) 500 555-0157;1
5987;113-555-0134;1
5988;654-555-0128;2
5989;222-555-0153;2
5990;1 (11) 500 555-0150;2
5991;601-555-0167;1
5992;955-555-0170;2
5993;1 (11) 500 555-0197;2
5994;810-555-0121;2
5995;240-555-0173;1
5996;258-555-0112;2
5997;1 (11) 500 555-0199;1
5998;826-555-0171;1
5999;1 (11) 500 555-0144;2
6000;668-555-0143;1
6001;1 (11) 500 555-0186;1
6002;463-555-0170;1
6003;1 (11) 500 555-0163;2
6004;226-555-0127;1
6005;968-555-0187;1
6006;886-555-0112;2
6007;991-555-0133;1
6008;718-555-0125;1
6009;1 (11) 500 555-0159;1
6010;1 (11) 500 555-0120;1
6011;1 (11) 500 555-0199;1
6012;891-555-0125;1
6013;1 (11) 500 555-0124;2
6014;385-555-0123;2
6015;143-555-0118;2
6016;571-555-0176;1
6017;828-555-0112;2
6018;884-555-0114;2
6019;1 (11) 500 555-0119;1
6020;1 (11) 500 555-0127;2
6021;673-555-0152;2
6022;1 (11) 500 555-0127;1
6023;506-555-0135;1
6024;161-555-0122;2
6025;1 (11) 500 555-0141;2
6026;231-555-0113;2
6027;1 (11) 500 555-0131;2
6028;587-555-0173;2
6029;764-555-0139;1
6030;488-555-0164;1
6031;208-555-0186;1
6032;684-555-0133;1
6033;441-555-0132;2
6034;1 (11) 500 555-0139;2
6035;1 (11) 500 555-0114;1
6036;168-555-0167;2
6037;406-555-0179;2
6038;679-555-0115;1
6039;1 (11) 500 555-0112;1
6040;1 (11) 500 555-0114;1
6041;1 (11) 500 555-0113;1
6042;516-555-0191;1
6043;1 (11) 500 555-0148;1
6044;666-555-0142;2
6045;1 (11) 500 555-0182;2
6046;1 (11) 500 555-0176;1
6047;1 (11) 500 555-0160;2
6048;1 (11) 500 555-0148;2
6049;693-555-0168;2
6050;216-555-0178;1
6051;958-555-0156;1
6052;583-555-0171;2
6053;153-555-0152;1
6054;124-555-0139;2
6055;230-555-0144;2
6056;1 (11) 500 555-0164;1
6057;898-555-0192;1
6058;1 (11) 500 555-0171;2
6059;1 (11) 500 555-0112;1
6060;1 (11) 500 555-0154;1
6061;1 (11) 500 555-0125;2
6062;190-555-0177;1
6063;250-555-0115;2
6064;984-555-0137;2
6065;329-555-0171;2
6066;1 (11) 500 555-0145;1
6067;410-555-0148;1
6068;423-555-0118;1
6069;1 (11) 500 555-0153;2
6070;174-555-0134;2
6071;639-555-0142;2
6072;142-555-0199;1
6073;1 (11) 500 555-0164;2
6074;564-555-0137;1
6075;1 (11) 500 555-0131;2
6076;402-555-0113;2
6077;1 (11) 500 555-0116;2
6078;475-555-0151;2
6079;152-555-0134;1
6080;1 (11) 500 555-0126;2
6081;227-555-0138;2
6082;653-555-0115;2
6083;1 (11) 500 555-0191;2
6084;552-555-0114;2
6085;1 (11) 500 555-0136;1
6086;1 (11) 500 555-0133;2
6087;490-555-0162;2
6088;1 (11) 500 555-0148;2
6089;1 (11) 500 555-0110;2
6090;847-555-0167;2
6091;1 (11) 500 555-0177;2
6092;519-555-0183;2
6093;402-555-0128;2
6094;1 (11) 500 555-0179;2
6095;938-555-0177;1
6096;767-555-0113;2
6097;1 (11) 500 555-0146;1
6098;569-555-0124;2
6099;982-555-0111;2
6100;1 (11) 500 555-0174;1
6101;811-555-0150;2
6102;1 (11) 500 555-0159;2
6103;324-555-0153;1
6104;1 (11) 500 555-0148;2
6105;426-555-0158;2
6106;237-555-0170;2
6107;1 (11) 500 555-0190;2
6108;165-555-0173;2
6109;409-555-0152;1
6110;1 (11) 500 555-0125;1
6111;570-555-0136;1
6112;142-555-0173;1
6113;1 (11) 500 555-0182;1
6114;370-555-0172;2
6115;1 (11) 500 555-0157;1
6116;1 (11) 500 555-0128;1
6117;1 (11) 500 555-0110;1
6118;179-555-0125;2
6119;1 (11) 500 555-0194;2
6120;115-555-0193;2
6121;126-555-0160;1
6122;1 (11) 500 555-0177;1
6123;925-555-0143;1
6124;324-555-0171;1
6125;744-555-0184;1
6126;1 (11) 500 555-0152;2
6127;591-555-0114;2
6128;1 (11) 500 555-0177;1
6129;1 (11) 500 555-0126;1
6130;1 (11) 500 555-0118;2
6131;1 (11) 500 555-0138;1
6132;1 (11) 500 555-0166;1
6133;1 (11) 500 555-0118;1
6134;1 (11) 500 555-0110;1
6135;1 (11) 500 555-0152;2
6136;164-555-0113;1
6137;452-555-0118;2
6138;1 (11) 500 555-0123;1
6139;904-555-0173;1
6140;259-555-0116;1
6141;284-555-0154;2
6142;1 (11) 500 555-0186;2
6143;875-555-0192;2
6144;957-555-0191;2
6145;1 (11) 500 555-0158;2
6146;619-555-0166;2
6147;925-555-0172;1
6148;1 (11) 500 555-0121;1
6149;1 (11) 500 555-0171;1
6150;1 (11) 500 555-0125;1
6151;1 (11) 500 555-0113;1
6152;1 (11) 500 555-0165;1
6153;424-555-0119;2
6154;165-555-0125;1
6155;838-555-0173;2
6156;1 (11) 500 555-0186;2
6157;1 (11) 500 555-0112;1
6158;1 (11) 500 555-0153;2
6159;1 (11) 500 555-0180;2
6160;1 (11) 500 555-0192;1
6161;963-555-0171;1
6162;1 (11) 500 555-0178;2
6163;243-555-0174;2
6164;1 (11) 500 555-0161;1
6165;318-555-0116;2
6166;375-555-0116;2
6167;1 (11) 500 555-0143;1
6168;684-555-0160;1
6169;694-555-0162;2
6170;117-555-0135;1
6171;163-555-0111;1
6172;1 (11) 500 555-0158;1
6173;1 (11) 500 555-0121;2
6174;1 (11) 500 555-0192;1
6175;1 (11) 500 555-0137;2
6176;641-555-0146;2
6177;1 (11) 500 555-0154;2
6178;806-555-0157;1
6179;787-555-0152;1
6180;1 (11) 500 555-0165;2
6181;132-555-0155;1
6182;1 (11) 500 555-0110;2
6183;1 (11) 500 555-0121;2
6184;1 (11) 500 555-0179;2
6185;1 (11) 500 555-0159;2
6186;1 (11) 500 555-0129;1
6187;130-555-0176;2
6188;1 (11) 500 555-0190;1
6189;1 (11) 500 555-0177;1
6190;1 (11) 500 555-0117;1
6191;556-555-0193;2
6192;359-555-0188;2
6193;1 (11) 500 555-0115;2
6194;502-555-0179;1
6195;580-555-0119;1
6196;960-555-0194;2
6197;271-555-0119;2
6198;159-555-0110;1
6199;1 (11) 500 555-0121;1
6200;1 (11) 500 555-0115;2
6201;1 (11) 500 555-0151;1
6202;1 (11) 500 555-0118;2
6203;669-555-0153;1
6204;1 (11) 500 555-0126;1
6205;768-555-0153;2
6206;1 (11) 500 555-0135;2
6207;163-555-0158;1
6208;1 (11) 500 555-0161;1
6209;472-555-0138;1
6210;1 (11) 500 555-0191;1
6211;650-555-0164;1
6212;595-555-0112;1
6213;448-555-0169;2
6214;1 (11) 500 555-0194;2
6215;1 (11) 500 555-0113;2
6216;106-555-0116;1
6217;1 (11) 500 555-0185;1
6218;585-555-0172;1
6219;354-555-0177;2
6220;1 (11) 500 555-0162;2
6221;1 (11) 500 555-0186;1
6222;1 (11) 500 555-0196;1
6223;346-555-0177;1
6224;1 (11) 500 555-0139;2
6225;1 (11) 500 555-0117;1
6226;186-555-0185;1
6227;277-555-0186;2
6228;660-555-0176;2
6229;1 (11) 500 555-0184;1
6230;1 (11) 500 555-0119;1
6231;226-555-0182;2
6232;423-555-0171;1
6233;1 (11) 500 555-0159;1
6234;1 (11) 500 555-0189;2
6235;1 (11) 500 555-0178;1
6236;1 (11) 500 555-0127;2
6237;240-555-0110;2
6238;1 (11) 500 555-0148;2
6239;1 (11) 500 555-0112;2
6240;246-555-0175;2
6241;449-555-0114;2
6242;1 (11) 500 555-0167;1
6243;280-555-0155;2
6244;1 (11) 500 555-0112;1
6245;716-555-0137;1
6246;442-555-0132;2
6247;412-555-0173;1
6248;857-555-0148;2
6249;245-555-0172;1
6250;332-555-0111;2
6251;690-555-0141;2
6252;805-555-0170;2
6253;1 (11) 500 555-0177;2
6254;1 (11) 500 555-0190;2
6255;270-555-0123;1
6256;142-555-0139;1
6257;921-555-0114;2
6258;154-555-0151;2
6259;1 (11) 500 555-0142;2
6260;678-555-0120;2
6261;537-555-0113;1
6262;1 (11) 500 555-0166;2
6263;1 (11) 500 555-0152;1
6264;1 (11) 500 555-0135;2
6265;1 (11) 500 555-0159;2
6266;1 (11) 500 555-0140;2
6267;256-555-0186;2
6268;1 (11) 500 555-0115;2
6269;372-555-0193;1
6270;1 (11) 500 555-0162;1
6271;954-555-0119;2
6272;1 (11) 500 555-0168;2
6273;1 (11) 500 555-0165;1
6274;952-555-0132;1
6275;224-555-0124;2
6276;1 (11) 500 555-0182;1
6277;1 (11) 500 555-0119;1
6278;1 (11) 500 555-0191;1
6279;905-555-0149;2
6280;188-555-0115;2
6281;1 (11) 500 555-0173;1
6282;216-555-0183;2
6283;541-555-0141;1
6284;1 (11) 500 555-0114;1
6285;1 (11) 500 555-0116;1
6286;121-555-0169;2
6287;833-555-0111;2
6288;1 (11) 500 555-0193;2
6289;578-555-0160;2
6290;1 (11) 500 555-0140;1
6291;143-555-0130;2
6292;1 (11) 500 555-0146;1
6293;847-555-0174;2
6294;922-555-0163;1
6295;139-555-0132;1
6296;1 (11) 500 555-0161;1
6297;1 (11) 500 555-0198;2
6298;287-555-0142;2
6299;1 (11) 500 555-0119;1
6300;1 (11) 500 555-0146;1
6301;979-555-0198;2
6302;1 (11) 500 555-0163;2
6303;809-555-0161;1
6304;829-555-0110;1
6305;774-555-0152;1
6306;1 (11) 500 555-0179;1
6307;1 (11) 500 555-0178;2
6308;120-555-0136;1
6309;536-555-0117;2
6310;506-555-0155;2
6311;1 (11) 500 555-0116;1
6312;973-555-0195;2
6313;1 (11) 500 555-0184;2
6314;1 (11) 500 555-0127;1
6315;399-555-0196;2
6316;144-555-0132;1
6317;1 (11) 500 555-0156;1
6318;319-555-0148;1
6319;1 (11) 500 555-0179;2
6320;517-555-0180;2
6321;857-555-0113;1
6322;1 (11) 500 555-0178;1
6323;1 (11) 500 555-0130;2
6324;193-555-0131;1
6325;602-555-0169;2
6326;1 (11) 500 555-0172;2
6327;1 (11) 500 555-0187;2
6328;298-555-0161;2
6329;1 (11) 500 555-0173;2
6330;1 (11) 500 555-0182;2
6331;717-555-0118;2
6332;743-555-0192;1
6333;571-555-0120;2
6334;906-555-0115;1
6335;403-555-0196;2
6336;1 (11) 500 555-0158;1
6337;1 (11) 500 555-0138;2
6338;1 (11) 500 555-0177;1
6339;366-555-0160;1
6340;154-555-0163;2
6341;1 (11) 500 555-0115;1
6342;174-555-0123;1
6343;1 (11) 500 555-0141;2
6344;1 (11) 500 555-0185;2
6345;387-555-0129;1
6346;990-555-0196;2
6347;1 (11) 500 555-0149;1
6348;1 (11) 500 555-0122;1
6349;706-555-0117;2
6350;380-555-0195;1
6351;1 (11) 500 555-0122;2
6352;174-555-0120;1
6353;1 (11) 500 555-0118;1
6354;1 (11) 500 555-0116;1
6355;596-555-0114;2
6356;1 (11) 500 555-0118;1
6357;1 (11) 500 555-0171;2
6358;1 (11) 500 555-0132;1
6359;1 (11) 500 555-0161;2
6360;1 (11) 500 555-0116;1
6361;1 (11) 500 555-0134;2
6362;1 (11) 500 555-0130;2
6363;1 (11) 500 555-0199;2
6364;1 (11) 500 555-0116;1
6365;525-555-0165;2
6366;1 (11) 500 555-0115;2
6367;1 (11) 500 555-0147;1
6368;1 (11) 500 555-0181;1
6369;901-555-0171;1
6370;151-555-0130;1
6371;1 (11) 500 555-0125;2
6372;1 (11) 500 555-0135;1
6373;988-555-0116;1
6374;1 (11) 500 555-0122;2
6375;847-555-0149;2
6376;503-555-0179;2
6377;1 (11) 500 555-0169;2
6378;574-555-0154;2
6379;387-555-0113;1
6380;632-555-0118;2
6381;1 (11) 500 555-0197;2
6382;919-555-0119;1
6383;760-555-0121;1
6384;1 (11) 500 555-0129;1
6385;1 (11) 500 555-0136;2
6386;1 (11) 500 555-0187;2
6387;143-555-0119;2
6388;989-555-0137;1
6389;424-555-0139;2
6390;986-555-0139;1
6391;1 (11) 500 555-0121;2
6392;1 (11) 500 555-0116;1
6393;793-555-0193;1
6394;1 (11) 500 555-0117;2
6395;1 (11) 500 555-0153;1
6396;520-555-0123;1
6397;292-555-0156;1
6398;192-555-0122;1
6399;553-555-0137;1
6400;1 (11) 500 555-0150;1
6401;149-555-0113;2
6402;225-555-0129;2
6403;144-555-0194;1
6404;1 (11) 500 555-0110;2
6405;909-555-0148;2
6406;366-555-0165;2
6407;145-555-0164;1
6408;327-555-0114;1
6409;847-555-0120;1
6410;137-555-0157;2
6411;1 (11) 500 555-0181;2
6412;1 (11) 500 555-0194;2
6413;1 (11) 500 555-0164;1
6414;949-555-0111;1
6415;380-555-0156;2
6416;1 (11) 500 555-0143;1
6417;222-555-0131;2
6418;419-555-0193;1
6419;1 (11) 500 555-0115;2
6420;1 (11) 500 555-0192;1
6421;150-555-0187;2
6422;1 (11) 500 555-0196;2
6423;1 (11) 500 555-0149;2
6424;121-555-0113;2
6425;114-555-0149;1
6426;1 (11) 500 555-0194;1
6427;1 (11) 500 555-0193;2
6428;1 (11) 500 555-0164;2
6429;1 (11) 500 555-0118;2
6430;410-555-0133;2
6431;513-555-0125;2
6432;1 (11) 500 555-0169;1
6433;1 (11) 500 555-0142;2
6434;873-555-0185;2
6435;114-555-0137;2
6436;1 (11) 500 555-0119;2
6437;726-555-0190;1
6438;1 (11) 500 555-0175;1
6439;1 (11) 500 555-0185;2
6440;671-555-0199;2
6441;1 (11) 500 555-0160;2
6442;194-555-0143;2
6443;1 (11) 500 555-0111;2
6444;1 (11) 500 555-0115;2
6445;315-555-0143;2
6446;154-555-0134;2
6447;429-555-0131;1
6448;107-555-0161;1
6449;212-555-0184;1
6450;733-555-0189;1
6451;1 (11) 500 555-0177;2
6452;988-555-0121;2
6453;499-555-0163;2
6454;976-555-0114;2
6455;1 (11) 500 555-0125;1
6456;1 (11) 500 555-0185;1
6457;703-555-0171;2
6458;1 (11) 500 555-0117;1
6459;429-555-0159;1
6460;944-555-0179;1
6461;1 (11) 500 555-0113;2
6462;1 (11) 500 555-0126;1
6463;1 (11) 500 555-0139;2
6464;1 (11) 500 555-0190;2
6465;284-555-0198;1
6466;1 (11) 500 555-0142;2
6467;1 (11) 500 555-0111;2
6468;1 (11) 500 555-0161;1
6469;206-555-0173;1
6470;1 (11) 500 555-0174;2
6471;153-555-0154;1
6472;149-555-0183;1
6473;1 (11) 500 555-0120;2
6474;959-555-0176;2
6475;965-555-0113;2
6476;1 (11) 500 555-0125;1
6477;758-555-0153;2
6478;1 (11) 500 555-0163;1
6479;1 (11) 500 555-0177;1
6480;606-555-0158;2
6481;1 (11) 500 555-0165;2
6482;545-555-0121;2
6483;1 (11) 500 555-0166;1
6484;680-555-0111;2
6485;1 (11) 500 555-0181;2
6486;1 (11) 500 555-0171;2
6487;839-555-0134;1
6488;435-555-0118;1
6489;1 (11) 500 555-0176;2
6490;829-555-0112;2
6491;1 (11) 500 555-0118;1
6492;375-555-0173;2
6493;969-555-0145;1
6494;681-555-0186;1
6495;1 (11) 500 555-0128;1
6496;910-555-0185;1
6497;809-555-0110;2
6498;984-555-0124;1
6499;192-555-0120;1
6500;1 (11) 500 555-0121;2
6501;836-555-0132;2
6502;1 (11) 500 555-0184;2
6503;384-555-0142;1
6504;1 (11) 500 555-0164;1
6505;1 (11) 500 555-0125;2
6506;1 (11) 500 555-0190;1
6507;411-555-0125;1
6508;640-555-0132;2
6509;1 (11) 500 555-0135;2
6510;1 (11) 500 555-0166;2
6511;997-555-0118;2
6512;1 (11) 500 555-0116;1
6513;1 (11) 500 555-0198;1
6514;487-555-0194;2
6515;1 (11) 500 555-0182;1
6516;669-555-0149;1
6517;1 (11) 500 555-0147;2
6518;136-555-0124;1
6519;1 (11) 500 555-0123;2
6520;1 (11) 500 555-0118;2
6521;114-555-0179;2
6522;589-555-0185;2
6523;369-555-0123;2
6524;597-555-0183;1
6525;911-555-0117;2
6526;1 (11) 500 555-0115;1
6527;630-555-0128;1
6528;473-555-0111;1
6529;1 (11) 500 555-0162;2
6530;214-555-0118;2
6531;1 (11) 500 555-0114;1
6532;1 (11) 500 555-0138;2
6533;569-555-0151;1
6534;1 (11) 500 555-0114;2
6535;398-555-0168;2
6536;168-555-0113;2
6537;1 (11) 500 555-0172;1
6538;1 (11) 500 555-0147;1
6539;806-555-0181;2
6540;183-555-0122;2
6541;1 (11) 500 555-0134;1
6542;1 (11) 500 555-0110;1
6543;649-555-0123;1
6544;1 (11) 500 555-0110;2
6545;813-555-0141;1
6546;602-555-0130;2
6547;618-555-0116;2
6548;1 (11) 500 555-0131;2
6549;787-555-0136;2
6550;113-555-0122;2
6551;442-555-0172;1
6552;744-555-0163;2
6553;730-555-0139;1
6554;1 (11) 500 555-0164;1
6555;1 (11) 500 555-0182;1
6556;1 (11) 500 555-0156;1
6557;990-555-0120;1
6558;1 (11) 500 555-0160;2
6559;406-555-0129;2
6560;1 (11) 500 555-0111;1
6561;658-555-0142;2
6562;746-555-0154;1
6563;1 (11) 500 555-0198;1
6564;964-555-0196;2
6565;961-555-0133;2
6566;1 (11) 500 555-0160;2
6567;477-555-0168;1
6568;837-555-0116;2
6569;497-555-0185;2
6570;120-555-0115;2
6571;1 (11) 500 555-0126;1
6572;696-555-0187;2
6573;1 (11) 500 555-0120;2
6574;497-555-0186;1
6575;332-555-0195;2
6576;833-555-0155;1
6577;295-555-0128;1
6578;1 (11) 500 555-0182;1
6579;418-555-0156;2
6580;493-555-0113;2
6581;1 (11) 500 555-0121;2
6582;160-555-0172;2
6583;1 (11) 500 555-0196;1
6584;306-555-0130;2
6585;1 (11) 500 555-0138;2
6586;1 (11) 500 555-0191;2
6587;394-555-0182;1
6588;1 (11) 500 555-0118;2
6589;505-555-0116;1
6590;1 (11) 500 555-0119;2
6591;487-555-0198;2
6592;1 (11) 500 555-0173;1
6593;1 (11) 500 555-0135;1
6594;212-555-0119;1
6595;1 (11) 500 555-0162;1
6596;1 (11) 500 555-0199;2
6597;605-555-0145;1
6598;1 (11) 500 555-0187;1
6599;1 (11) 500 555-0164;2
6600;837-555-0140;1
6601;391-555-0113;1
6602;1 (11) 500 555-0161;1
6603;1 (11) 500 555-0161;2
6604;172-555-0163;1
6605;892-555-0144;2
6606;349-555-0169;1
6607;1 (11) 500 555-0119;1
6608;122-555-0120;1
6609;422-555-0169;2
6610;694-555-0182;2
6611;1 (11) 500 555-0182;2
6612;824-555-0133;2
6613;189-555-0112;1
6614;1 (11) 500 555-0184;1
6615;191-555-0115;2
6616;701-555-0175;2
6617;169-555-0118;1
6618;1 (11) 500 555-0148;1
6619;655-555-0194;1
6620;497-555-0196;2
6621;801-555-0176;1
6622;444-555-0144;2
6623;875-555-0149;1
6624;1 (11) 500 555-0133;2
6625;1 (11) 500 555-0121;2
6626;1 (11) 500 555-0198;2
6627;535-555-0131;2
6628;1 (11) 500 555-0128;1
6629;455-555-0186;2
6630;430-555-0145;2
6631;592-555-0152;1
6632;151-555-0135;1
6633;431-555-0179;1
6634;985-555-0125;2
6635;1 (11) 500 555-0140;1
6636;1 (11) 500 555-0114;1
6637;1 (11) 500 555-0126;1
6638;1 (11) 500 555-0112;2
6639;1 (11) 500 555-0113;1
6640;1 (11) 500 555-0156;1
6641;289-555-0163;2
6642;645-555-0110;1
6643;102-555-0122;2
6644;1 (11) 500 555-0182;1
6645;173-555-0176;1
6646;1 (11) 500 555-0192;1
6647;1 (11) 500 555-0191;1
6648;215-555-0113;1
6649;1 (11) 500 555-0180;1
6650;1 (11) 500 555-0113;1
6651;553-555-0132;2
6652;138-555-0151;2
6653;779-555-0199;1
6654;1 (11) 500 555-0189;1
6655;1 (11) 500 555-0162;2
6656;663-555-0184;2
6657;614-555-0113;1
6658;205-555-0184;2
6659;1 (11) 500 555-0147;2
6660;1 (11) 500 555-0149;1
6661;415-555-0123;1
6662;1 (11) 500 555-0111;2
6663;926-555-0172;1
6664;337-555-0160;1
6665;1 (11) 500 555-0114;2
6666;832-555-0169;1
6667;1 (11) 500 555-0138;1
6668;185-555-0185;1
6669;110-555-0116;2
6670;236-555-0154;1
6671;712-555-0167;2
6672;693-555-0119;2
6673;539-555-0134;1
6674;313-555-0193;2
6675;1 (11) 500 555-0116;1
6676;806-555-0179;2
6677;883-555-0177;2
6678;954-555-0144;2
6679;613-555-0119;2
6680;872-555-0191;2
6681;1 (11) 500 555-0168;1
6682;981-555-0164;2
6683;1 (11) 500 555-0119;2
6684;1 (11) 500 555-0188;1
6685;480-555-0131;2
6686;617-555-0190;2
6687;1 (11) 500 555-0169;1
6688;679-555-0111;1
6689;1 (11) 500 555-0115;2
6690;1 (11) 500 555-0151;1
6691;1 (11) 500 555-0188;1
6692;1 (11) 500 555-0132;1
6693;628-555-0180;2
6694;788-555-0169;1
6695;112-555-0135;1
6696;968-555-0116;2
6697;1 (11) 500 555-0137;1
6698;226-555-0146;2
6699;524-555-0163;2
6700;1 (11) 500 555-0186;2
6701;1 (11) 500 555-0156;2
6702;1 (11) 500 555-0198;2
6703;1 (11) 500 555-0115;1
6704;1 (11) 500 555-0138;1
6705;590-555-0180;2
6706;898-555-0166;1
6707;1 (11) 500 555-0159;2
6708;1 (11) 500 555-0151;1
6709;255-555-0162;2
6710;178-555-0184;2
6711;121-555-0173;1
6712;1 (11) 500 555-0151;1
6713;413-555-0122;1
6714;199-555-0165;1
6715;1 (11) 500 555-0167;2
6716;117-555-0115;2
6717;394-555-0190;2
6718;154-555-0125;2
6719;1 (11) 500 555-0119;1
6720;834-555-0135;1
6721;690-555-0189;1
6722;833-555-0113;1
6723;346-555-0170;2
6724;1 (11) 500 555-0147;1
6725;698-555-0113;2
6726;240-555-0151;2
6727;810-555-0131;2
6728;1 (11) 500 555-0184;2
6729;1 (11) 500 555-0174;2
6730;153-555-0127;2
6731;1 (11) 500 555-0199;2
6732;321-555-0185;1
6733;1 (11) 500 555-0149;2
6734;1 (11) 500 555-0134;2
6735;1 (11) 500 555-0116;2
6736;485-555-0113;1
